,names,Lat,Long,uni
330,ГККП Талгарский политехнический колледж,46.16426057935,80.952838706296,False
331,ГККП Алакольский гуманитарно-технический колледж,43.22659718023,76.299052590644,False
332,ГККП Узынагашский профессинальный колледж им. Жамбыла,43.5970521,78.2516696,False
333,ГККП Шелекский политехнический колледж,42.9137602,79.6078548,False
334,ГККП Сарыжазский профессионально-технический колледж,43.549516144718,79.813320081568,False
335,ГККП Чунджинский политехнический колледж,44.799442703277,76.287515068561,False
336,ГККП Баканасский аграрно- индустриальный колледж,43.202758,76.6317126,False
337,ГККП Каскеленский профессионально-технический колледж Санджара Жандосова,45.1257297,79.0436264,False
338,ГККП Капальский профессионально-технический колледж,43.1830496,76.7408472,False
339,ГККП Алматинский областной колледж инновационных технологий в сфере сервиса и питания,44.310432600434,76.816747131013,False
340,ГККП Сарканский политехнический колледж,43.868144317843,77.07650901614,False
341,ГККП Токжайлауский политехнический колледж,45.2715959,77.9889376,False
342,ГККП Бастобинский сервисно- технический колледж,43.857276426472,77.072969388726,False
343,ГККП Текелийский  профессиональный  колледж,44.154811903906,79.985743770369,False
344,ГККП Жаркентский многопрофильный колледж,45.037571901939,78.364743375389,False
345,ГККП Талдыкорганский гуманитарно - технический колледж,43.882471594391,77.08847537313,False
346,ГККП Капшагайский многопрофильный колледж,45.403224800435,79.510124912257,False
347,ГККП Аксуский политехнический колледж,45.0048393,77.9322927,False
348,ГККП Коксуский политехнический колледж,43.0508392,78.6446872,False
349,ГККП Колсайский профессионально-технический колледж»,43.40668,76.6968249,False
350,ГККП Профессионально-технический колледж» с.Жаугашты,43.7057489,77.0241705,False
351,ГККП  «Профессиональный колледж  с.Заречное,43.7057489,77.0241705,False
352,ГККП Профессионально-технический  колледж при Учреждении ЛА – 155/8,44.1721763,80.0064991,False
353,Учреждение «Медицинский колледж «ДИАНА»,43.358970020599,77.430129990648,False
354,Учреждение «Жетысуский юридический колледж»,43.3963654,77.5938975,False
355,Учреждение «Тургенский  колледж непрерывного образования»,43.3555112,77.460614,False
356,ТОО Есикский медицинский колледж,43.863549192372,77.063429186616,False
357,Учреждение Капшагайский профессиональный колледж,43.304026348964,77.217317247823,False
358,Учреждение «Колледж г. Талгар Университета им. Д.А.Кунаева,43.309183405788,77.23075201737,False
359,Учреждение «Талгарский медицинский колледж»,43.209197492066,76.617638903819,False
360,Учреждение«Каскеленский гуманитарно-технический  колледж»,43.41675,77.0231096,False
361,Негосударстенное учреждение«Колледж экономики и права»,43.41675,77.0231096,False
362,Учреждение «Политехнический колледж «Прогресс»,44.798382098989,76.291780565073,False
363,Учреждение «Гуманитарно-экономический  колледж «Билим»,43.310019999421,77.24430998659,False
364,Учреждение «Жетысуский Социально-Гуманитарный Колледж»,45.007920919456,78.353000161402,False
365,Негосударстенное учреждение«Талдыкорганский гуманитарно-экономический колледж»,43.256853895731,76.311956116835,False
366,Учреждение «Талдыкорганский юридический колледж»,43.196322086001,76.640165681001,False
367,Учреждение образование «Талдыкорганский колледж экономики и транспорта»,43.226966612612,76.322569612564,False
368,Учреждение «Жаркентский финансово-экономический колледж»,43.216314703037,76.284984782133,False
369,Учреждение «Талдыкорганский колледж бизнеса  права и новых технологий»,43.209197492066,76.617638903819,False
370,Учреждение «Медицинский колледж «Жардем»,43.863549192372,77.063429186616,False
371,Учреждение образование «Капшагайский колледж «Байтерек»,43.856248219431,77.076311165968,False
372,Учреждение «Колледж- Сервис»,43.5970521,78.2516696,False
373,ТОО «Шелекский медицинский  колледж»,43.297274047039,77.228790001873,False
374,"ТОО «Талгарский
гуманитарно-
экономический
колледж»",43.211122,76.3192618,False
375,"Учреждение «Медицинский
олледжУзынагаш»",43.366354980211,77.432111221101,False
376,Учреждение «Есикский профессионально - технический колледж»,45.014502808924,78.366013401358,False
377,ТОО «Колледж «Сенім» г.Талдыкорган,43.30819002041,77.231309990041,False
378,Учреждение «Талгарский экономический колледж»,43.200499737935,76.626917176369,False
379,"Учреждение образования колледж ""Аяжан Карасай""",43.3555112,77.460614,False
380,"ТОО Медицинский колледж ""Шапагат"" г.Есик",43.318032122913,77.251335655462,False
381,Многопрофильный колледж непрерывного образования ,43.358660099729,77.462949583988,False
382,Каракемерский профессиональный колледж,43.19829545136,76.635278972903,False
383,Колледж медресе Ушконыр,43.549516144718,79.813320081568,False
384,Медицинский колледж «Дауа»,47.107269990774,51.885819980821,False
385,КГП «Атырауский колледж сервиса»,47.081917415877,51.901078397362,False
386,КГП «Атырауский индустриальный колледж»,46.5969692,49.2474748,False
387,КГП «Курмангазинский аграрно-технический колледж»,47.5180881,52.9793384,False
388,КГП «Макатский технологический колледж нефти и газа»,47.107269990774,51.885819980821,False
389,КГП «Атырауский колледж энергетики и строительства»,47.098491894954,51.892091572397,False
390,КГП «Атырауский колледж транспорта и коммуникации»,48.30036582472,51.413132435279,False
391,КГП «Индерский многопрофильный сельскохозяйственный колледж»,46.9516905,53.99547,False
392,КГП «Жылыойский технологический колледж нефти и газа им.С.Утебаева»,47.5012817,51.7177124,False
393,КГП «Махамбетский многопрофильный сельскохозяйственный колледж»,48.282412708858,53.671767230546,False
394,КГП «Кызылкугинский аграрно-технический колледж»,47.0213247,51.8847645,False
395,ГУ «Колледж при исправительном учреждении УГ-157/9»,47.120399990641,51.950029969192,False
396,ГУ «Колледж при исправительном учреждении УГ-157/11»,47.134003987133,51.94007310641,False
397,КГП «Атырауский аграрно-технический колледж»,47.130869993535,51.940070005106,False
398,КГП «Атырауский политехнический высший колледж им. С.Мукашева»,47.081917415877,51.901078397362,False
399,КГП «Атырауский гуманитарный колледж им.К.Дутбаевой»,47.103857109756,51.878096302048,False
400,Атырауский музыкальный колледж «Академия народной музыки им.Д.Нурпейсовой»,47.094809998337,51.874910011829,False
401,Атырауский медицинский колледж,47.13358258695,51.942916331786,False
402,Атырауский колледж бизнеса и права,47.117758,51.9145003,False
403,Прикаспийский современный высший колледж,47.082435920407,51.878289176094,False
404,Атырауский технико-экономический колледж,47.197998099587,51.950453422941,False
405,Колледж  Атырауского инженерно-гуманитарного института,47.09947741921,51.927085598897,False
406,Атырауский многопрофильный колледж «Болашак»,46.9516905,53.99547,False
407,Кульсаринский гуманитарно-технический колледж,46.9516905,53.99547,False
408,Колледж «Болашак -Жылыой»,46.9516905,53.99547,False
409,Колледж «Мед-Профи» (частный),48.542186111001,51.754688102168,False
410,ГККП «Западно-Казахстанский индустриальный колледж»,51.243019998652,51.418401976776,False
411,ГККП «Уральский технологический колледж «Сервис»,51.22324721479,51.403957610672,False
412,ГККП «Уральский политехнический колледж»,51.245588884338,51.383457738619,False
413,ГККП «Уральский колледж информационных технологий»,51.249400009983,51.415309976514,False
414,ГККП «Колледж сервиса и новых технологий»,49.426265996614,46.848013534606,False
415,ГККП «Шынгырлауский колледж»,49.217218104385,50.304867481023,False
416,ГККП «Жангалинский колледж»,49.431025888809,46.86108919287,False
417,ГККП «Жанибекский колледж имени Ихсанова М.Б.»,51.1522467,51.4835526,False
418,ГККП «Теректинский колледж»,49.430470401156,46.840989583564,False
419,ГККП «Дорожно-транспортный колледж имени А.Иманова»,51.1871394,50.8599068,False
420,ГККП «Колледж Байтерек»,50.186083272281,51.179329935388,False
421,ГККП «Акжаикский аграрно-технический колледж»,51.237544017489,51.43650303196,False
422,ГККП «Аксайский технический колледж»,49.6699236,49.475897,False
423,ГККП «Жалпакталский колледж аграрных и отраслевых технологий»,48.685612198546,47.983359905376,False
424,ГККП «Бокейординский колледж»,50.255711097389,52.584460830588,False
425,ГККП «Сырымский колледж»,51.111401513102,50.278832856055,False
426,ГККП «Таскалинский колледж»,49.694991373447,53.519865345793,False
427,ГККП «Каратобинский колледж»,51.190466870013,51.330873458945,False
428,ГККП «Уральский колледж»,51.201610002295,51.370499986862,False
429,ГККП «Высший педагогический колледж им.Ж.Досмухамедова»,51.210202584607,51.374626984529,False
430,ГККП «Высший аграрно-технический колледж»,51.212417879706,51.36312458262,False
431,ГККП «Музыкальный колледж имени Курмангазы»,51.162347573151,52.990278161864,False
432,ГККП «Бурлинский колледж»,51.169110010922,51.297550020412,False
433,ГКП на ПХВ «Западно-Казахстанский высший медицинский колледж»,51.203815616297,51.373274899727,False
434,Учреждение «Уральский гуманитарно-технический колледж»,51.169110010922,51.297550020412,False
435,ЧУ «Уральский медицинский колледж «МАКСАТ»,51.164250718182,53.011518488183,False
436,"НУО «Международный Колледж Цифровых Технологий, Архитектуры и Права»",51.215320616595,51.364549841436,False
437,НОУ «Высший инженерно- технологический колледж»,49.221820266427,50.307310503664,False
438,НУ «Уральский гуманитарный колледж»,51.201100005396,51.372989998838,False
439,НУО «Республиканский высший технический колледж»,49.212891994609,50.30362117584,False
440,ЧУ «Западно-Казахстанский академический колледж «АТиСО» ,51.2467507,51.4433861,False
441,ЧУ «Евразийский индустриально-экономический  колледж»,51.185935298533,51.323243235854,False
442,ЧУ «Уральский многопрофильный колледж  «Болашақ»,51.1739477,53.010385,False
443,НОУ «Западно-Казахстанский инженерно- экономический колледж»,42.901232988993,71.35902699612,False
444,ГККП «Жамбылский политехнический высший колледж»,43.588216721746,73.767092832288,False
445,ГККП  «Жамбылский гум.  колледж имени Абая,42.8859799,71.3656452,False
446,ГККП «Казахско – турецкий учетно-экономический колледж,42.903802880114,71.364172570827,False
447,ГККП «Жамбылский медицинский колледж»,42.911017676599,72.685778747696,False
448,Куланский агротехнический высший колледж,43.04243859511,74.706317230457,False
449,ГККП Кордайский сельскохозяйственный колледж,43.5624124,69.7328738,False
450,ГККП Жанатасский многоотраслевой колледж,43.176031589124,70.466544577138,False
451,"ГККП ""Каратауский строительно- технический колледж""",42.902712017718,71.328762961239,False
452,Таразский колледж сервиса и технологий,43.000083581079,71.508229566509,False
453,ГККП «Байзакский колледж № 3»,43.2106454,74.4644958,False
454,ГККП «Беткайнарский колледж № 7»,44.928371676288,72.695627890071,False
455,ГККП «Мойынкумский колледж № 8»,42.8702311,73.2328514,False
456,КГКП «Меркенский колледж № 9»,43.6019576,73.7621641,False
457,"ГККП «Шуский колледж
№ 10»",43.7275052,69.9409889,False
458,ГККП «Сарысуский колледж № 11»,42.900419986295,71.44109001916,False
459,ГККП «Жамбылский индустриально - технологиякий колледж»,42.871709998172,71.392010036573,False
460,ГККП Таразский колледж железнодорожного транспорта и коммуникаций,42.920040827212,71.313623799235,False
461,КГКП «Колледж №15 при исправительном учрежденииә управления образования Жамбылской области,42.615413108196,70.774931726407,False
462,ГККП «Жуалынский колледж № 16»,43.580049937713,73.769204030067,False
463,ГККП «Жамбылский  колледж № 17»,44.317543394164,72.195130226507,False
464, ,42.879810017943,71.337160035659,False
465,"Учреждение  Современный
гуманитарно-технический
колледж»",42.892855154528,71.365542087488,False
466,Учреждение «Таразский политехнический колледж»,42.906130820502,71.349636286788,False
467,Учреждение «Колледж модельного искусства и бизнеса «Аспара»,42.904880278593,71.343224766564,False
468,Учреждение Таразский гуманитарно-технический колледж,42.898169990116,71.342450022391,False
469,Учреждение Колледж Тараз-Ғасыр,43.021088211341,71.512700976577,False
470,"Колледж информатики, связи и технологии",42.906270574559,71.366667426027,False
471,Учреждение«Колледж профессионального образования «ALEM»(УчреждениеТаразский колледж техники и бизнеса),43.176302503716,70.462534050484,False
472,"Учреждение «Каратауский колледж технологий,,образования и бизнеса»",42.849527794332,71.361055165232,False
473,Учреждение «Колледж «Болашак»,42.907539993947,71.365409983027,False
474,Учреждение Таразский колледж «Парасат»,42.851146717021,71.364551676141,False
475,Учреждение «Білім» профессиональный гуманитарно-технический колледж,42.607483503822,70.747747622494,False
476,Учреждение «Таразский специализированный колледж»,42.868145593846,73.189723833087,False
477,Учреждение Меркенский колледж экономики и строительства  им.Аскарова,43.046306298602,74.711461958807,False
478,Учреждение Гуманитарно-экономический колледж «Кордай»,42.86648488737,73.216380296841,False
479,Учреждение Шуский железнодорожный колледж,43.660511418088,73.766880228076,False
480,Учреждение Шуский гуманитарный колледж,43.6019576,73.7621641,False
481,Учреждение Гуманитарно-технический колледж «Алмас»,43.027073979856,74.708852085615,False
482,Учреждение  Гуманитарно-технический колледж «Береке»,42.902175785462,71.359743229747,False
483,Многоотраслевой колледж «Астана»,42.908752017146,71.345627015152,False
484,Таразский инновационный многопрофильный колледж,43.037919617741,71.155405925194,False
485,"Һибатулла Тарази
 медресе-колледжі",44.317543394164,72.195130226507,False
486,Карагандинская область,49.816381814804,73.077810338269,False
487,КГКП «Карагандинский политехнический колледж»,49.814337964348,73.089185466448,False
488,КГКП «Карагандинский гуманитарный колледж»,49.799032281059,73.086747793987,False
489,КГКП «Карагандинский колледж искусств имени  Таттимбета»,50.06418720822,72.988566287322,False
490,КГКП «Темиртауский политехнический колледж»,49.802343384271,72.829191103964,False
491,"КГКП «Саранский гуманитарно-технический колледж»
им. Абая Кунанбаева»",49.703811198194,72.58727381494,False
492,КГКП «Шахтинский технологический колледж»,49.6397095,72.7438965,False
493,КГКП «Абайсктй многопрофильный колледж»,49.414505012992,75.493105862054,False
494,КГКП «Каркаралинсий сельскохозяйственный колледж имени М. Адекенова»,47.786894607258,67.698667481401,False
495,КГКП «Жезказганский политехнический колледж»,49.785508316733,76.397954434181,False
496,КГКП «Жезказганский гуманитарный колледж»,47.786567880673,67.699528470495,False
497,КГКП «Жезказганский музыкальный колледж»,46.843611610515,74.979705072464,False
498,КГКП «Балхашский гуманитарно-технический колледж»,49.727533734201,69.694456385141,False
499,КГКП «Нуринский многопрофильный колледж»,49.812837694684,73.072662676253,False
500,КГП «Медицинский колледж г. Караганды»,47.791698317878,67.720156669486,False
501,КГКП «Медицинский колледж г. Жезказган»,46.832884786107,74.994503825435,False
502,КГКП «Медицинский колледж г. Балхаш»,49.879217715878,73.196601268461,False
503,КГУ «Карагандинский горно-индустриальный  колледж»,49.903032652382,73.098923080237,False
504,КГУ «Карагандинский агротехнический колледж»,49.880045386907,73.194366736894,False
505,КГУ «Карагандинский индустриально-технологический колледж»,49.799811881874,73.096546909351,False
506,КГУ «Карагандинский профессионально-технический колледж»,49.793568579384,73.05369241771,False
507,КГУ «Карагандинский колледж питания и сервиса»,49.79536431832,73.090195186944,False
508,КГУ «Карагандинский машиностроительный колледж»,49.777251495636,73.095457461196,False
509,КГУ «Карагандинский колледж технологии и сервиса»,49.960932779149,73.19689851305,False
510,КГУ «Карагандинский железнодорожный колледж»,49.8383231,73.1156017,False
511,КГУ «Карагандинский технико-строительный колледж»,49.769285996337,73.146613777218,False
512,КГУ «Карагандинский транспортно-технологический колледж»,50.087594217662,72.909647064707,False
513,КГУ «Темиртауский колледж торговли и питания»,50.046248,72.980985,False
514,КГУ «Темиртауский технический колледж»,50.0590783,73.0317327,False
515,КГУ «Темиртауский профессионально-технический колледж»,50.053669800203,72.997255457758,False
516,КГУ «Темиртауский индустриально-технологический колледж»,49.79964182451,72.852842985625,False
517,КГУ «Саранский технический колледж»,49.707238706624,72.596618939469,False
518,КГУ «Шахтинский горно-индустриальный  колледж»,46.832924683966,74.966364938284,False
519,КГУ «Балхашский колледж сервиса»,46.83926734972,74.983059197573,False
520,КГУ «Балхашский технический колледж имени «Халық   қаһарманы Республики Казахстан» РакымжанаКошкарбаева»,50.063214495768,73.708406169249,False
521,«Сатпаевский индустриальный колледж»,49.635384590195,72.848890504264,False
522,«Каражальский горно-технический колледж»,48.761117010732,73.665408740596,False
523,«Шетский агротехнический колледж»,48.692468956649,71.636329129156,False
524,«Аграрный колледж имени ГалымаЖарылгапова»,50.059974798961,73.709314239076,False
525,«Карсакпайский агротехнический колледж»,46.805387617464,75.022367702342,False
526,«Актогайский аграрно-технический колледж»,49.784951019001,76.377338476655,False
527, «Егиндыбулакский агротехнический колледж»,50.104357102003,72.904121881772,False
528, «Бухар-Жырауский агротехнический колледж»,49.523184541182,72.841169743292,False
529,ЧУ «Медицинский колледж «Денсаулык»,49.819662217996,73.103605726344,False
530,ЧУ «Карагандинский коммерческий колледж»,49.781633713181,73.070562171317,False
531,ЧУ «Карагандинский колледж моды»,49.778776909122,73.178270716769,False
532,ЧУ «Колледж «Сервис»,49.769593696003,73.143856885444,False
533,ЧУ «Карагандинский банковский колледж»,49.816007185642,73.079524940382,False
534,ЧУ «Многопрофильный гуманитарно-технический колледж»,49.798330799583,73.092598278584,False
535,ТОО «Карагандинский юридический колледж «Фемида»,49.775440408744,73.147981117083,False
536,ЧУ «Карагандинский колледж актуального образования «Болашак»,49.779753987575,73.06254136053,False
537,"ЧУ «Колледж экономики, бизнеса  и права Карагандинского экономического университета Казпотребсоюза»",49.791550300918,73.083063528446,False
538,ЧУ «Современный многопрофильный колледж»,50.059843580266,72.938828241517,False
539,ЧУ «Темиртауский медицинский колледж»,47.801729989146,67.696574687816,False
540,ЧУ «Жезказганский индустриально-гуманитарный колледж»,49.780562589774,73.112599930313,False
541,ЧУ «Казахский естественно – гуманитарный колледж»,49.778594015994,73.064704813559,False
542,«Карагандинский колледж экономики и статистики»,49.799458291288,73.097855408256,False
543,«Колледж им. Д. Кунаева»,49.817258959049,73.101228027743,False
544,"ЧУ «Колледж
иностранных языков»",49.806701596736,73.08253513327,False
545,ЧУ «Балхашский колледж актуального образования академика Ж.С. Акылбаева»,49.812735353807,73.110994339297,False
546,ЧУ «Бизнес - колледж Международный Бизнес-Академии»,49.772669100097,73.133659126765,False
547,ЧУ «Карагандинский колледж»,46.840664617177,74.981212138655,False
548,ЧУ «Балхашский  многопрофильный колледж»,49.635384590195,72.848890504264,False
549,ЧУ «Технологический колледж корпорации «Казахмыс»,50.055327997569,72.995785788165,False
550,"ЧУ «Темиртауский технологический колледж»,",49.818517900919,73.086078079923,False
551,ТОО «Карагандинский медико-технический колледж»,50.060834279312,72.985387869638,False
552,"ЧУ «Темиртауский многопрофильный колледж ""Мирас""",50.240138485208,73.068250777697,False
553,ЧУ «Политехнический колледж корпорации «Казахмыс»,47.792697608374,67.686593601334,False
554,ЧУ «Жезказганский колледж Бизнеса и транспорта»,48.67066296687,73.345653992763,False
555,Карагандинский медицинский интерколледж,48.67066296687,73.345653992763,False
556,Колледж инновационных технологий КарГТУ,50.064552701108,72.982225126113,False
557,Технико-экономический колледж при  Карагандинском государственном индустриальном университете,53.190304792109,63.610422873688,False
558,КГКП «Костанайский индустриально-педагогический колледж» Управления образования акимата Костанайской области,53.227510090558,63.636693602259,False
559,КГКП «Костанайский колледж автомобильного транспорта» Управления образования акимата Костанайской области,53.183735391676,63.603361790815,False
560,КГКП «Костанайский колледж бытсервиса» Управления образования акимата Костанайской области,53.221752100262,63.649029668257,False
561,КГКП «Костанайский колледж сферы обслуживания» Управления образования акимата Костанайской области,53.182463605507,63.609773192373,False
562,КГКП «Костанайский педагогический колледж» Управления образования акимата Костанайской области,53.250634218432,63.688931580129,False
563,КГКП «Костанайский политехнический высший колледж» Управления образования акимата Костанайской области,53.191863373189,63.608129241398,False
564,КГКП «Костанайский строительный колледж» Управления образования акимата Костанайской области,50.254072100042,66.92856436918,False
565,КГКП «Аркалыкский политехнический колледж» Управления образования акимата Костанайской области,50.253428914702,66.911965015769,False
566,КГКП «Торгайский гуманитарный колледж им.Н.Кулжановой» Управления образования акимата Костанайской области,52.550495389174,62.484515515382,False
567,КГКП «Лисаковский технический колледж» Управления образования акимата Костанайской области,52.175393360805,61.187560784632,False
568,КГКП «Житикаринский политехнический колледж» Управления образования акимата Костанайской области,52.961573592835,63.116249080336,False
569,КГКП «Рудненский горно-технологический колледж» Управления образования акимата Костанайской области,52.977927925225,63.104859677023,False
570,КГКП «Рудненский колледж строительства и транспорта» Управления образования акимата Костанайской области,52.962608003506,63.13835819398,False
571,КГКП «Рудненский колледж технологии и сервиса» Управления образования акимата Костанайской области,52.964206390532,63.126946316625,False
572,КГКП «Рудненский музыкальный колледж» Управления образования акимата Костанайской области,52.964206390532,63.126946316625,False
573,КГКП «Рудненский политехнический колледж» Управления образования акимата Костанайской области,52.959950311556,63.094810518946,False
574,КГКП «Рудненский социально- гуманитарный колледж им.И.Алтынсарина» Управления образования акимата Костанайской области,53.20249258224,63.702357515554,False
575,КГКП «Костанайский сельскохозяйственный колледж» Управления образования акимата Костанайской области,52.352396693245,64.120142415222,False
576,КГКП «Аулиекольский сельскохозяйственный колледж»,53.7890661,64.1713512,False
577,КГКП «Профессионально-технический колледж имени Камшат Доненбаевой» Управления образования акимата Костанайской области,52.441419000943,61.745757116818,False
578,КГКП «Денисовский профессионально – технический колледж» Управления образования акимата Костанайской области,53.745677207478,62.045342094286,False
579,КГКП «Казахстанский агротехнический колледж» Управления образования акимата Костанайской области,52.668199018886,65.484640312141,False
580,КГКП «Карасуский сельскохозяйственный колледж» Управления образования акимата Костанайской области,53.329249086477,65.524593407998,False
581,КГКП «Сарыкольский колледж агробизнеса и права» Управления образования акимата Костанайской области,53.643710517159,62.71290443964,False
582,КГКП «Федоровский сельскохозяйственный колледж» Управления образования акимата Костанайской области,50.253976881622,66.9120003874,False
583,ГККП «Аркалыкский медицинский колледж» Управление здравоохранения акимата Костанайской области,53.213655600889,63.625655976881,False
584,КГП «Костанайский высший медицинский колледж» Управление здравоохранения акимата Костанайской области,50.265534326799,66.935796519314,False
585,Учреждение «Аркалыкский многопрофильный колледж Казпотребсоюза»,53.2087758,63.6184076,False
586,Учреждение «Колледж «Зерек»,53.212310389249,63.635418128052,False
587,Учреждение «Костанайский гуманитарный колледж»,53.212310389249,63.635418128052,False
588,"Учреждение «Костанайский колледж»
г.Костанай,",53.220246417085,63.626751575445,False
589,Учреждение «Костанайский социально-технический колледж»,53.202511902527,63.597729487157,False
590,Учреждение «Колледж предпринимательства КИнЭУ»,53.217159194507,63.625974740659,False
591,Учреждение «Костанайский высший экономический колледж Казпотребсоюза»,44.839585313964,65.497680877101,False
592,Кызылординский гуманитарный колледж имени М. Маметовой,44.8386622,65.5146179,False
593,Кызылординский аграрно-технический колледж имени И. Абдукаримова,44.831524102405,65.504895013526,False
594,Кызылординский музыкальный колледж имени Казангапа,44.8386622,65.5146179,False
595,Кызылординский медицинский колледж,46.809895965995,61.681010306819,False
596,«Аральский многопрофильный колледж»,45.0778825,64.6763837,False
597,Жалагашский индустриально-аграрный колледж,45.855013838379,62.157052920237,False
598,«Казалинский транспортно-технический колледж»,44.8386622,65.5146179,False
599,«Кызылординский колледж строительства и бизнеса»,45.655591897972,63.303727779213,False
600,«Кызылординский индустриально- технический колледж»,45.7652689,62.1039904,False
601,«Казалинский аграрно-технический колледж»,44.78178689479,65.535489965945,False
602,«Кызылординский политехнический колледж»,45.048724820394,64.976846429043,False
603,«Сырдарьинский аграрно-технический колледж»,44.175748688419,66.708700171185,False
604,«Шиелийский индустриально- аграрный колледж»,45.654058617379,63.314744617471,False
605,«Кармакшинский аграрно-технический колледж»,43.919182482138,67.249950676807,False
606,«Жанакорганский аграрно-технический колледж»,46.800847,61.6459908,False
607,«Аральский индустриально-технический колледж»,44.842611756466,65.491017320788,False
608,Казахский гуманитарно- юридический и технический колледж,44.8386622,65.5146179,False
609,Кызылординский гуманитарно-экономический колледж,44.872616625499,65.509559810504,False
610,Ұлағат-Қызылордаколледжі,47.084191511292,61.157540827558,False
611,Колледж университета «Болашак»,44.836862201261,65.50980052236,False
612,"Медицинский колледж ""Оркениет""",46.801101846892,61.657104664392,False
613,"Колледж "" Жас өркен""",44.829024854092,65.520104498811,False
614,Кызылординский многопрофильный гуманитарно-технический колледж,44.8386622,65.5146179,False
615,Кызылординскийколледж имени Абылайхана,44.869768714937,65.506782115207,False
616,"Кызылординский колледж ""Қызмет""",45.655474111277,63.3039228261,False
617,Байконырский колледжКосмос,45.282659451782,62.237164472791,False
618,Казалинский гуманитарно-индустриальныйколледж,45.8441286,62.1519102,False
619,Казалинский гуманитарно-технический колледж,44.827626391699,65.532370137764,False
620,Кызылординский многопрофильный колледж,44.8386622,65.5146179,False
621,Кызылординский инженерно технический колледж,45.052453228882,64.984257620037,False
622,Болашақ медицина колледжі,44.778764905256,65.521986347238,False
623,Мангистауский высший педагогический  колледж им. М. Жырау Сенгирбекулы,43.640271932535,51.183985287965,False
624,Мангистауский высший политехнический колледж им. Х. Узбекгалиева,43.638505161998,51.1887206894,False
625,Манистауский энергетический колледж имени Н.Бекбосынова,43.329964905665,52.861042512982,False
626,Мангистауский колледж искусств,44.1251221,52.145874,False
627,Мангистауский технический колледж,43.346854692021,52.869727002862,False
628,Мангистауский высший областной медицинский колледж,43.339695708519,52.860276323212,False
629,Мангистауский индустриально-технический колледж им. О.Турмаганбетулы,45.311896714993,55.194776670632,False
630,Бейнеуский гуманитарно-экономический колледж,43.331052583331,52.868374666603,False
631,Мангистауский колледж туризма,43.6662906,51.1356908,False
632,Актауский технологический  колледж сервиса,43.340450528588,52.851391152268,False
633,Жанаозенский колледж сервиса и новых технологий,45.300293,55.1831055,False
634,Бейнеуский политехнический колледж,43.5892944,52.0958862,False
635,Каракиянский профессиональный колледж,43.344391241327,52.836941559373,False
636,"Специализированный технический колледж
 ",44.5402832,50.2498779,False
637,Тупкараганский гуманитарно–профессиональный колледж,43.331095498675,52.864138704196,False
638,Колледж Есенова,43.330690694661,52.86827886145,False
639,Медицинский колледж «Меирбике»,43.331253916645,52.86471143964,False
640,Медицинский колледж в городе Актау,43.639830287378,51.183183393992,False
641,Колледж «Кайнар»,43.329889384718,52.860797174676,False
642,Колледж иностранных языков,43.6356,51.2277,False
643,Прикаспийский колледж «Болашак»,43.330954389335,52.866627961801,False
644,Инновационный колледж педагогики и сервиса имена Асмет Улас,43.331060881415,52.863555910468,False
645,Актауский транспортный колледж Казахской академии транспорта и коммуникаций им.М.Тынышбаева,43.340450528588,52.851391152268,False
646,Жанаозенский политехнический колледж,43.340450528588,52.851391152268,False
647,Высший колледж педагогики и отраслевых технологий «Каспий»,43.6662906,51.1356908,False
648,Мангистауский высший многопрофильный колледж «Келешек»,52.294029981035,76.978580018961,False
649,КГКП «Павлодарский колледж транспорта и коммуникаций»,52.2416921,77.0341264,False
650,КГКП «Павлодарский технологический колледж»,52.279013801496,76.937584465806,False
651,КГКП «Павлодарский педагогический колледж им. Б. Ахметова»,52.297932720882,76.950055228989,False
652,КГКП «Павлодарский машиностроительный колледж»,52.3441745,77.2595555,False
653,КГКП «Красноармейский аграрно-технический колледж»,52.044837592191,76.919293309059,False
654,КГКП «Аксуский колледж имени Жаяу  Мусы»,52.273550016002,76.961410025582,False
655,КГП на ПХВ «Павлодарский медицинский высший колледж»,51.742741606078,75.323707934154,False
656,КГКП «Екибастузский медицинский колледж»,51.72371,75.32287,False
657,КГКП «Экибастузский политехнический колледж»,52.295996501248,76.946136437797,False
658,ГУ «Музыкальный колледж – музыкальная школа- интернат для одарённых детей»,52.290492608347,76.959140206202,False
659,КГКП «Павлодарский бизнес-колледж»,52.298079990921,76.960360024572,False
660,КГКП «Павлодарский химико-механический колледж»,52.265549992335,76.966909978989,False
661,РГП на ПХВ «Павлодарский государственный университет имени            С. Торайгырова»,52.26710001578,77.002700034996,False
662,КГКП «Павлодарский колледж сферы обслуживания»,52.266740013038,77.000270037446,False
663,КГКП «Павлодарский колледж строительства и коммунального хозяйства»,52.297985987877,77.005734032488,False
664,КГКП «Павлодарский колледж технического сервиса»,52.300628174641,77.003308489296,False
665,КГКП «Павлодарский железнодорожный колледж»,52.265847005074,76.98512896755,False
666,КГКП «Павлодарский колледж цветной металлургии»,52.267058692997,77.008047773041,False
667,КГКП «Павлодарский монтажный колледж»,52.300556005119,76.934403030637,False
668,КГКП «Павлодарский колледж сервиса и питания»,51.697600214615,75.348451783863,False
669,КГКП «Экибастузский строительно-технический колледж»,51.697600214615,75.348451783863,False
670,КГКП «Экибастузский колледж горно-технический колледж  им.К.Пшенбаева»,52.038013884815,76.918058487083,False
671,КГКП «Аксуский колледж черной металлургии»,53.077148680145,76.095996627629,False
